6, 9, 3, 12, 3, 15, 1, 10, 11, 10, 3, 2, 6, 12, 7, 8, 7, 1, 9, 11, 12, 15, 12, 9, 10, 1, 2, 8, 8, 1; 0.9174545454545456; 744647; 11; [1, 127.01000000000002], [2, 107.43], [3, 126.35], [6, 99.49], [7, 116.18], [8, 115.82000000000001], [9, 120.34], [10, 126.81], [11, 118.72], [12, 125.5], [15, 128.31]
9, 7, 8, 5, 5, 7, 8, 10, 7, 7, 7, 5, 7, 8, 1, 1, 7, 6, 2, 3, 3, 3, 3, 7, 7, 9, 7, 8, 2, 8; -1; 2000573; 9; [1, 124.94999999999999], [2, 76.28], [3, 126.10000000000001], [5, 115.83999999999999], [6, 65.56], [7, 536.14], [8, 100.73000000000002], [9, 107.59], [10, 58.77]
5, 1, 6, 5, 9, 4, 3, 10, 14, 5, 10, 1, 3, 2, 8, 11, 8, 3, 6, 6, 10, 2, 4, 12, 2, 1, 12, 9, 2, 1; 0.8410000000000002; 557422; 12; [1, 86.95], [2, 129.13], [3, 116.72999999999999], [4, 97.71000000000001], [5, 114.3], [6, 113.41999999999999], [8, 116.18], [9, 111.14], [10, 128.63], [11, 96.55], [12, 122.24000000000001], [14, 78.98]
6, 5, 10, 1, 5, 1, 1, 10, 9, 13, 6, 1, 8, 7, 12, 12, 4, 10, 8, 7, 4, 9, 9, 6, 1, 13, 2, 5, 2, 5; 0.9174545454545456; 628479; 11; [1, 129.59], [2, 93.30000000000001], [4, 127.30000000000001], [5, 128.44], [6, 118.09], [7, 114.5], [8, 116.96], [9, 125.82000000000001], [10, 125.10000000000001], [12, 124.94999999999999], [13, 107.91]
7, 1, 1, 8, 1, 4, 8, 9, 5, 7, 11, 9, 2, 18, 14, 8, 14, 6, 2, 18, 5, 9, 7, 4, 6, 11, 10, 10, 4, 8; 0.8410000000000002; 1074290; 12; [1, 111.13], [2, 116.96], [4, 125.27000000000001], [5, 118.5], [6, 77.84], [7, 119.32], [8, 108.95], [9, 114.99000000000001], [10, 105.83000000000001], [11, 82.49], [14, 116.18], [18, 114.5]
6, 9, 4, 2, 3, 18, 5, 2, 16, 6, 10, 9, 10, 1, 8, 5, 7, 8, 4, 1, 4, 7, 4, 16, 1, 10, 9, 2, 7, 3; 0.8410000000000002; 1233361; 12; [1, 126.78], [2, 77.77000000000001], [3, 97.42], [4, 121.32], [5, 103.67], [6, 111.19999999999999], [7, 129.87], [8, 93.96000000000001], [9, 122.55000000000001], [10, 126.53999999999999], [16, 111.29], [18, 89.59]
10, 8, 1, 3, 15, 6, 11, 11, 3, 1, 5, 7, 1, 2, 4, 7, 8, 10, 9, 6, 4, 9, 7, 2, 3, 4, 5, 2, 1, 7; 0.8410000000000002; 911758; 12; [1, 103.95], [2, 122.97000000000001], [3, 94.36], [4, 120.07], [5, 120.27000000000001], [6, 129.33], [7, 124.35000000000001], [8, 102.9], [9, 111.63], [10, 121], [11, 65.89], [15, 95.24]
3, 3, 14, 2, 10, 4, 14, 14, 6, 1, 13, 6, 14, 8, 9, 13, 9, 2, 11, 8, 2, 7, 1, 4, 1, 3, 7, 14, 11, 1; 0.8410000000000003; 606162; 12; [1, 78.34], [2, 108.18], [3, 122.71000000000001], [4, 121.9], [6, 96.48], [7, 128.65], [8, 114.5], [9, 116.18], [10, 95.24], [11, 76.28], [13, 126.89], [14, 126.61]
8, 3, 7, 10, 6, 14, 10, 4, 3, 7, 9, 14, 9, 10, 8, 13, 2, 12, 7, 8, 12, 10, 13, 6, 11, 4, 11, 9, 2, 9; 0.8410000000000002; 689542; 12; [2, 91.15], [3, 94.10000000000001], [4, 110.92], [6, 127.55], [7, 129.44], [8, 123.58000000000001], [9, 92.47000000000001], [10, 123.7], [11, 102.21000000000001], [12, 105.08000000000001], [13, 104.67], [14, 107.09]
1, 10, 6, 3, 10, 12, 9, 4, 5, 6, 9, 4, 4, 7, 3, 3, 9, 1, 8, 12, 5, 2, 5, 6, 6, 7, 2, 8, 10, 7; 0.9174545454545456; 436610; 11; [1, 121], [2, 128.65], [3, 128.05], [4, 120.32000000000001], [5, 126.62], [6, 101.12], [7, 129.09], [8, 88.81], [9, 125.24000000000001], [10, 113.73], [12, 129.33]
13, 2, 3, 8, 2, 7, 8, 5, 6, 1, 12, 2, 8, 8, 10, 3, 12, 9, 10, 5, 13, 16, 9, 6, 13, 1, 16, 7, 9, 5; 0.8410000000000003; 833796; 12; [1, 107.91], [2, 127.86], [3, 97.32], [5, 100.69000000000001], [6, 111.29], [7, 105.49000000000001], [8, 129.03], [9, 77.05000000000001], [10, 101.31], [12, 118.12], [13, 107.24000000000001], [16, 128.65]
3, 9, 8, 7, 6, 1, 1, 11, 10, 9, 13, 16, 10, 13, 12, 16, 4, 7, 8, 7, 11, 9, 4, 8, 11, 3, 12, 3, 3, 10; 0.8410000000000003; 805172; 12; [1, 96.71000000000001], [3, 126.86000000000001], [4, 95.9], [6, 95.24], [7, 108.4], [8, 105.99], [9, 109.6], [10, 125.21000000000001], [11, 110.57000000000001], [12, 118.33000000000001], [13, 105.10000000000001], [16, 114.05]
5, 19, 4, 7, 4, 10, 3, 22, 18, 22, 7, 2, 3, 3, 10, 19, 9, 5, 1, 9, 1, 18, 18, 4, 2, 2, 7, 2, 10, 9; 0.9174545454545455; 1663595; 11; [1, 112.43], [2, 97.83000000000001], [3, 125.93], [4, 128.32], [5, 121], [7, 123.37], [9, 129.70000000000002], [10, 121.36000000000001], [18, 125.82000000000001], [19, 111.67], [22, 114.53]
2, 4, 2, 8, 4, 7, 9, 6, 9, 9, 7, 8, 9, 8, 9, 9, 9, 9, 2, 3, 1, 10, 9, 3, 10, 9, 1, 8, 5, 10; -1; 2010608; 10; [1, 129.45000000000002], [2, 129.12], [3, 72.05000000000001], [4, 110.36], [5, 3.37], [6, 58.77], [7, 119.93], [8, 111.26000000000002], [9, 524.47], [10, 53.18]
1, 4, 10, 15, 10, 5, 8, 9, 2, 12, 9, 6, 2, 8, 8, 4, 3, 6, 7, 6, 3, 12, 7, 7, 12, 1, 15, 8, 7, 8; 0.8410000000000002; 631927; 12; [1, 107.59], [2, 123.03], [3, 127.30000000000001], [4, 111.67], [5, 89.59], [6, 122.80000000000001], [7, 116.71000000000001], [8, 128.36], [9, 89.11], [10, 96.00999999999999], [12, 106.75999999999999], [15, 93.03]
3, 1, 7, 3, 2, 7, 16, 8, 22, 3, 22, 8, 5, 11, 7, 16, 4, 13, 1, 4, 13, 1, 16, 11, 11, 5, 10, 2, 10, 7; 0.8410000000000002; 1834867; 12; [1, 126.75], [2, 111.14], [3, 114.3], [4, 127.52000000000001], [5, 96.19999999999999], [7, 120.94], [8, 76.27000000000001], [10, 93.30000000000001], [11, 119.35000000000001], [13, 105.08000000000001], [16, 111.79], [22, 109.32000000000001]
4, 1, 7, 14, 15, 9, 7, 17, 16, 7, 2, 5, 16, 20, 4, 1, 2, 14, 8, 17, 8, 4, 2, 15, 20, 7, 5, 9, 4, 4; 0.8410000000000002; 1201307; 12; [1, 111.67], [2, 126.24000000000001], [4, 128.11], [5, 107.43], [7, 115.8], [8, 112.43], [9, 105.49000000000001], [14, 68.66], [15, 127.55], [16, 123.03], [17, 98.51], [20, 87.04]
6, 7, 8, 4, 6, 6, 1, 6, 3, 8, 1, 1, 4, 6, 6, 2, 6, 4, 9, 6, 7, 10, 9, 9, 8, 7, 6, 8, 8, 8; -1; 2000189; 9; [1, 54.96], [2, 96.55], [3, 78.98], [4, 112.71000000000001], [6, 619.6500000000001], [7, 106.78999999999999], [8, 90.26000000000002], [9, 113.34], [10, 38.72]
2, 9, 10, 5, 2, 2, 8, 3, 10, 2, 2, 9, 5, 5, 9, 2, 2, 4, 2, 3, 8, 9, 9, 6, 10, 7, 2, 6, 9, 9; -1; 2000199; 9; [2, 673.54], [3, 98.51], [4, 65.56], [5, 121.91], [6, 48.21], [7, 52.15], [8, 46.64], [9, 113.41000000000001], [10, 92.03]
9, 8, 11, 6, 1, 21, 7, 7, 2, 5, 2, 22, 7, 3, 5, 11, 6, 8, 22, 5, 22, 8, 4, 3, 11, 9, 4, 2, 8, 2; 0.8410000000000002; 1472236; 12; [1, 95.24], [2, 127.40000000000002], [3, 107.07000000000001], [4, 98.05000000000001], [5, 123.9], [6, 90.88], [7, 109.94], [8, 122.77000000000001], [9, 107.59], [11, 109.6], [21, 89.59], [22, 129.93]
6, 2, 19, 10, 13, 18, 17, 6, 5, 10, 4, 17, 5, 17, 8, 19, 4, 2, 1, 18, 10, 2, 13, 1, 10, 21, 8, 19, 10, 6; 0.8410000000000002; 1781624; 12; [1, 105.22], [2, 119.4], [4, 118.12], [5, 123.03], [6, 116.39000000000001], [8, 118.33000000000001], [10, 114.03], [13, 103.36], [17, 99.38000000000001], [18, 129.33], [19, 113.22], [21, 52.15]
1, 9, 2, 9, 5, 5, 7, 10, 5, 2, 5, 3, 2, 5, 5, 5, 3, 9, 4, 8, 10, 5, 8, 8, 10, 1, 5, 10, 8, 7; -1; 2002558; 9; [1, 107.59], [2, 100.58], [3, 105.28], [4, 72.91], [5, 622.51], [7, 9.3], [8, 83.54], [9, 83.78], [10, 126.47000000000001]
11, 10, 9, 12, 14, 2, 10, 10, 7, 3, 6, 5, 3, 1, 2, 5, 12, 11, 8, 7, 8, 1, 8, 6, 10, 6, 9, 5, 6, 10; 0.8410000000000002; 578346; 12; [1, 113.48], [2, 117.99000000000001], [3, 99.81], [5, 129.95], [6, 118.17000000000002], [7, 118.72], [8, 120.55000000000001], [9, 90.7], [10, 95.47000000000001], [11, 121], [12, 90.88], [14, 95.24]
14, 8, 17, 6, 12, 5, 4, 3, 6, 1, 3, 9, 4, 7, 7, 9, 17, 14, 4, 8, 6, 8, 2, 5, 12, 1, 2, 17, 1, 5; 0.8410000000000002; 901068; 12; [1, 111.28], [2, 98.05000000000001], [3, 89.11], [4, 124.07999999999998], [5, 124.08000000000001], [6, 121.6], [7, 103.16], [8, 93.58], [9, 114.05], [12, 107.52], [14, 121], [17, 104.45]
4, 9, 9, 1, 11, 2, 11, 1, 13, 1, 5, 8, 13, 3, 7, 8, 10, 7, 9, 9, 4, 10, 7, 4, 2, 3, 5, 11, 10, 2; 0.9174545454545456; 664415; 11; [1, 117.63], [2, 104.05000000000001], [3, 126.91], [4, 127.27000000000001], [5, 120.27000000000001], [7, 102.08000000000001], [8, 114.05], [9, 128.54], [10, 129.87], [11, 118.26], [13, 123.03]
10, 8, 6, 10, 8, 2, 10, 6, 13, 9, 2, 11, 1, 1, 25, 17, 11, 3, 22, 3, 10, 22, 1, 13, 6, 6, 25, 8, 22, 2; 0.8410000000000002; 1853725; 12; [1, 126.93], [2, 122.11000000000001], [3, 105.30000000000001], [6, 123.97], [8, 126.26], [9, 55.76], [10, 105.18], [11, 105.28], [13, 111.29], [17, 96.55], [22, 115], [25, 118.33000000000001]
3, 7, 8, 3, 10, 8, 6, 8, 8, 8, 4, 6, 9, 8, 8, 8, 8, 3, 7, 7, 4, 4, 2, 2, 4, 5, 6, 8, 9, 7; -1; 2000082; 9; [2, 40.43], [3, 124.1], [4, 120.86], [5, 52.15], [6, 114.55000000000001], [7, 129.95000000000002], [8, 587.26], [9, 47.419999999999995], [10, 95.24]
7, 5, 8, 2, 4, 3, 4, 8, 10, 9, 8, 1, 1, 2, 8, 5, 15, 1, 6, 12, 2, 7, 5, 6, 6, 9, 12, 15, 6, 5; 0.8410000000000002; 627950; 12; [1, 127.11], [2, 117.38], [3, 89.59], [4, 102.36], [5, 121.97000000000001], [6, 120.87], [7, 94.16], [8, 118.28], [9, 107.91], [10, 78.98], [12, 129.67000000000002], [15, 103.68]
10, 1, 8, 4, 1, 12, 2, 6, 7, 8, 5, 3, 4, 4, 6, 3, 11, 8, 9, 5, 5, 7, 11, 6, 9, 10, 2, 11, 11, 6; 0.8410000000000002; 444871; 12; [1, 110.36], [2, 97.05000000000001], [3, 114.05], [4, 121.91], [5, 109.6], [6, 121.66000000000001], [7, 117.7], [8, 122.09], [9, 85.19], [10, 107.59], [11, 115.17000000000002], [12, 89.59]
8, 2, 12, 3, 3, 5, 9, 10, 1, 8, 7, 10, 2, 7, 6, 12, 11, 9, 4, 10, 4, 9, 3, 11, 2, 2, 6, 4, 9, 3; 0.8410000000000003; 393075; 12; [1, 78.98], [2, 123.6], [3, 108.64], [4, 128.33], [5, 89.59], [6, 118.33000000000001], [7, 105.10000000000001], [8, 111.19999999999999], [9, 114.77000000000001], [10, 116.01000000000002], [11, 120.09], [12, 97.32]
6, 13, 1, 1, 1, 18, 6, 9, 14, 7, 10, 7, 11, 10, 14, 12, 13, 6, 11, 7, 8, 9, 9, 2, 10, 8, 2, 7, 12, 10; 0.8410000000000002; 992138; 12; [1, 99.11], [2, 122.24000000000001], [6, 128.12], [7, 128.9], [8, 91.67], [9, 105.61000000000001], [10, 119.56000000000002], [11, 116.96], [12, 99.92], [13, 102.9], [14, 107.38], [18, 89.59]
9, 10, 1, 10, 10, 8, 12, 2, 3, 11, 1, 5, 3, 6, 8, 12, 14, 5, 11, 5, 2, 6, 14, 7, 10, 1, 7, 12, 5, 7; 0.8410000000000002; 615235; 12; [1, 83.25999999999999], [2, 98.29], [3, 123.03], [5, 126.17000000000002], [6, 113.48], [7, 124.42000000000002], [8, 117.99000000000001], [9, 55.44], [10, 125.74], [11, 128.67], [12, 119.57000000000001], [14, 95.9]
10, 9, 14, 6, 14, 8, 9, 7, 6, 2, 2, 9, 3, 15, 8, 13, 4, 7, 9, 12, 15, 3, 6, 4, 13, 10, 12, 2, 10, 2; 0.8410000000000001; 728787; 12; [2, 104.18], [3, 82.77], [4, 120.09], [6, 90.2], [7, 124.33000000000001], [8, 117.99000000000001], [9, 112.64999999999999], [10, 110.96000000000001], [12, 129.67000000000002], [13, 108.83], [14, 96.00999999999999], [15, 114.28]
7, 7, 8, 6, 16, 17, 8, 4, 3, 2, 6, 17, 4, 8, 5, 5, 15, 2, 6, 8, 9, 3, 10, 15, 4, 7, 10, 10, 7, 9; 0.8410000000000002; 892476; 12; [2, 121.32], [3, 117.7], [4, 115.1], [5, 124.94999999999999], [6, 106.35], [7, 126.08000000000001], [8, 122.39000000000001], [9, 41.7], [10, 113.95000000000002], [15, 120.09], [16, 95.24], [17, 107.09]
13, 9, 10, 10, 11, 5, 15, 9, 1, 9, 3, 1, 8, 7, 4, 15, 10, 2, 3, 7, 2, 8, 1, 10, 7, 13, 4, 5, 13, 7; 0.8410000000000003; 718759; 12; [1, 104.60000000000001], [2, 105.08000000000001], [3, 103.25], [4, 118.33000000000001], [5, 105.49000000000001], [7, 128.96], [8, 82.77], [9, 129.65], [10, 123.96000000000001], [11, 95.24], [13, 110.96000000000001], [15, 103.67]
1, 9, 11, 6, 13, 12, 13, 6, 8, 7, 11, 6, 8, 9, 6, 10, 5, 2, 3, 2, 1, 12, 6, 3, 5, 7, 11, 1, 11, 1; 0.8410000000000002; 466225; 12; [1, 113.04000000000002], [2, 105.30000000000001], [3, 105.22], [5, 100.06], [6, 115.89000000000001], [7, 107.91], [8, 123.03], [9, 89.88000000000001], [10, 96.55], [11, 124.41000000000001], [12, 128.31], [13, 102.36]
5, 18, 13, 22, 22, 3, 16, 16, 6, 10, 3, 18, 6, 12, 2, 13, 9, 5, 2, 1, 16, 18, 16, 9, 18, 10, 1, 18, 6, 6; 0.8410000000000002; 1743653; 12; [1, 129.67000000000002], [2, 101.31], [3, 119.93], [5, 121], [6, 128.58], [9, 120.09], [10, 107.91], [12, 74.76], [13, 97.32], [16, 113.53], [18, 99.52000000000001], [22, 98.33999999999999]
12, 3, 8, 2, 2, 10, 11, 12, 9, 5, 2, 5, 7, 8, 6, 3, 11, 1, 7, 8, 1, 6, 9, 6, 12, 5, 14, 14, 8, 6; 0.8410000000000002; 546079; 12; [1, 105.08000000000001], [2, 128.67999999999998], [3, 111.67], [5, 125.41], [6, 101.61000000000001], [7, 116.96], [8, 118.64000000000001], [9, 87.10000000000001], [10, 89.59], [11, 94.9], [12, 126.49000000000001], [14, 105.83000000000001]
13, 8, 1, 7, 12, 7, 12, 5, 9, 1, 8, 12, 6, 8, 5, 10, 4, 6, 2, 2, 4, 5, 3, 9, 6, 1, 3, 2, 1, 1; 0.8410000000000002; 436182; 12; [1, 114.23000000000002], [2, 128.55], [3, 98.05000000000001], [4, 127.30000000000001], [5, 125.89], [6, 121.89], [7, 92.69], [8, 120.22], [9, 111.29], [10, 96.55], [12, 119.86], [13, 55.44]
17, 10, 9, 4, 5, 7, 5, 4, 2, 4, 3, 2, 15, 6, 15, 10, 1, 9, 11, 15, 1, 11, 2, 6, 9, 17, 3, 15, 11, 2; 0.8410000000000002; 878450; 12; [1, 127.30000000000001], [2, 106.78000000000002], [3, 120.27000000000001], [4, 117.63], [5, 102.36], [6, 107.07000000000001], [7, 89.59], [9, 78.61], [10, 111.67], [11, 115], [15, 128.09], [17, 107.59]
6, 4, 15, 4, 14, 9, 9, 11, 15, 13, 14, 9, 5, 5, 15, 4, 2, 10, 6, 11, 13, 3, 10, 3, 13, 10, 7, 2, 13, 9; 0.8410000000000002; 715787; 12; [2, 103.68], [3, 71.03], [4, 114.77], [5, 118.81], [6, 128.35], [7, 89.93], [9, 116.39000000000001], [10, 125.83000000000001], [11, 98.51], [13, 110.93], [14, 125.58], [15, 108.15]
10, 4, 7, 9, 6, 7, 3, 5, 6, 6, 9, 7, 10, 6, 4, 6, 1, 6, 6, 8, 9, 8, 5, 3, 8, 3, 6, 6, 8, 4; -1; 2002069; 9; [1, 87.78], [3, 91.58], [4, 45.699999999999996], [5, 66.89], [6, 645.59], [7, 107.86], [8, 94.11000000000001], [9, 72.96000000000001], [10, 99.49]
7, 3, 11, 8, 9, 3, 10, 11, 12, 10, 5, 3, 11, 2, 8, 8, 4, 7, 5, 1, 12, 2, 2, 4, 5, 10, 1, 9, 9, 2; 0.9174545454545455; 531411; 11; [1, 129.67000000000002], [2, 123.78000000000002], [3, 122.21000000000001], [4, 120.09], [5, 115.53], [7, 121], [8, 128.05], [9, 114.51], [10, 115.03], [11, 103.59], [12, 118.5]
5, 8, 9, 1, 8, 8, 10, 8, 9, 8, 8, 6, 8, 8, 5, 3, 8, 4, 2, 1, 8, 6, 10, 4, 7, 2, 7, 5, 3, 3; -1; 2000120; 10; [1, 42.84], [2, 125.06], [3, 102.10000000000001], [4, 97.87], [5, 99.74000000000001], [6, 56.22], [7, 102.21000000000001], [8, 590.93], [9, 79.75], [10, 15.239999999999998]
9, 7, 5, 7, 16, 4, 5, 5, 15, 3, 7, 1, 15, 7, 5, 10, 8, 1, 3, 9, 6, 1, 9, 8, 5, 6, 12, 10, 12, 4; 0.8410000000000002; 1185705; 12; [1, 121.78], [3, 128.67], [4, 91.77000000000001], [5, 107.34], [6, 91.67], [7, 123.32000000000001], [8, 120.09], [9, 103.30000000000001], [10, 112.45], [12, 93.30000000000001], [15, 123.03], [16, 95.24]
3, 6, 3, 2, 13, 11, 9, 10, 4, 12, 3, 11, 7, 1, 4, 6, 9, 10, 12, 1, 8, 3, 13, 2, 1, 8, 2, 7, 2, 4; 0.8410000000000002; 663882; 12; [1, 126.78], [2, 128.71], [3, 125.27], [4, 109.56], [6, 111.67], [7, 59.949999999999996], [8, 91.67], [9, 94.9], [10, 124.33000000000001], [11, 107.09], [12, 128.67], [13, 103.36]
14, 2, 7, 7, 19, 9, 19, 18, 6, 14, 9, 13, 10, 10, 2, 16, 3, 2, 13, 18, 6, 13, 19, 3, 14, 4, 7, 18, 10, 2; 0.8410000000000002; 1158333; 12; [2, 111.26], [3, 120.09], [4, 52.15], [6, 118.5], [7, 93.80000000000001], [9, 119.93], [10, 122.18], [13, 129.13], [14, 123.47999999999999], [16, 96.55], [18, 114.41000000000001], [19, 110.48]
8, 5, 7, 10, 7, 14, 4, 4, 13, 3, 11, 2, 4, 5, 10, 2, 6, 8, 11, 3, 14, 13, 13, 1, 11, 10, 1, 6, 4, 5; 0.8410000000000002; 673895; 12; [1, 122.24000000000001], [2, 114.05], [3, 95.5], [4, 113.31], [5, 92.06000000000002], [6, 103.68], [7, 96.00999999999999], [8, 121], [10, 83.65], [11, 115.53], [13, 125.82000000000001], [14, 129.11]
8, 10, 7, 3, 2, 12, 8, 3, 10, 1, 12, 8, 4, 7, 7, 14, 13, 6, 4, 8, 13, 1, 12, 10, 9, 3, 9, 7, 7, 10; 0.8410000000000002; 572507; 12; [1, 94.47999999999999], [2, 95.24], [3, 114.02000000000001], [4, 116.96], [6, 65.56], [7, 123.20000000000002], [8, 119.80000000000001], [9, 102.21000000000001], [10, 128.59], [12, 128.05], [13, 127.30000000000001], [14, 96.55]
9, 5, 3, 8, 9, 9, 5, 4, 8, 7, 3, 2, 9, 10, 5, 9, 6, 9, 7, 3, 8, 6, 3, 9, 1, 2, 9, 10, 4, 5; -1; 2000018; 10; [1, 12.28], [2, 69.65], [3, 78.97], [4, 62.14], [5, 52.82], [6, 126.5], [7, 128.67], [8, 121.6], [9, 568.6700000000001], [10, 90.66000000000001]
13, 16, 1, 5, 16, 4, 2, 1, 12, 6, 8, 10, 1, 5, 6, 2, 7, 14, 10, 7, 5, 6, 1, 4, 5, 14, 8, 2, 4, 1; 0.8410000000000002; 792540; 12; [1, 113.89000000000001], [2, 119.57000000000001], [4, 125.27000000000001], [5, 129.66], [6, 122.88], [7, 127.52000000000001], [8, 120.27000000000001], [10, 90.41], [12, 78.98], [13, 55.44], [14, 117.71000000000001], [16, 110.36]
1, 9, 1, 9, 15, 12, 4, 9, 4, 3, 12, 15, 3, 5, 16, 6, 11, 1, 2, 7, 7, 7, 7, 4, 9, 2, 16, 6, 9, 2; 0.8410000000000002; 913977; 12; [1, 121.77000000000001], [2, 127.24000000000001], [3, 99.81], [4, 118.41000000000001], [5, 74.76], [6, 112.45], [7, 126.10000000000001], [9, 92.64000000000001], [11, 87.78], [12, 119.93], [15, 112.74], [16, 118.33000000000001]
15, 14, 15, 1, 8, 5, 6, 9, 2, 13, 3, 8, 3, 1, 3, 14, 7, 13, 15, 7, 2, 1, 13, 5, 14, 9, 6, 9, 5, 3; 0.9174545454545455; 724412; 11; [1, 116.58], [2, 118.5], [3, 104.97], [5, 125.27000000000001], [6, 97.05000000000001], [7, 127.52000000000001], [8, 112.74], [9, 126.82000000000001], [13, 129.44], [14, 123.95], [15, 129.12]
9, 14, 13, 1, 11, 4, 15, 13, 2, 9, 10, 11, 10, 3, 6, 15, 1, 6, 7, 2, 7, 13, 15, 4, 7, 10, 14, 13, 4, 6; 0.8410000000000002; 922359; 12; [1, 90.88], [2, 118.72], [3, 74.76], [4, 125.27000000000001], [6, 96.14000000000001], [7, 124.71000000000001], [9, 111.19999999999999], [10, 126.53999999999999], [11, 112.74], [13, 114.16000000000001], [14, 105.05000000000001], [15, 111.79]
